4243,31P,10
4244,1H,90
4244,31P,9
4246,1H,166
4247,1H,143
4248,1H,719
4248,13C,309
4248,15N,88
4249,1H,616
4249,13C,500
4249,15N,120
4250,1H,149
4251,1H,781
4251,13C,443
4251,15N,148
4252,1H,724
4252,13C,407
4252,15N,151
4253,1H,221
4253,13C,162
4253,15N,93
4254,1H,422
4254,13C,242
4254,15N,126
4255,1H,616
4255,13C,452
4255,15N,128
4256,1H,363
4256,13C,156
4256,15N,115
4257,1H,317
4258,1H,86
4259,1H,531
4259,13C,183
4259,15N,96
4262,1H,884
4262,15N,168
4263,1H,916
4263,13C,638
4263,15N,171
4264,1H,1799
4264,13C,2194
4264,15N,696
4265,1H,884
4265,13C,709
4265,15N,209
4266,1H,241
4267,1H,1080
4267,13C,737
4267,15N,188
4268,1H,351
4269,1H,572
4269,13C,411
4269,15N,109
4270,1H,947
4270,13C,601
4270,15N,153
4272,1H,341
4272,13C,351
4272,15N,86
4273,1H,315
4276,1H,512
4276,13C,81
4276,15N,89
4278,1H,454
4278,15N,82
4279,1H,348
4280,1H,544
4280,13C,291
4280,15N,91
4281,1H,325
4281,13C,238
4281,15N,54
4283,1H,523
4283,15N,97
4284,1H,843
4284,13C,556
4284,15N,143
4285,1H,590
4285,13C,339
4285,15N,114
4286,1H,438
4286,15N,92
4287,1H,366
4287,15N,76
4288,1H,614
4288,13C,447
4288,15N,98
4289,1H,358
4289,15N,62
4290,1H,436
4291,1H,592
4292,1H,129
4293,1H,540
4293,13C,460
4293,15N,161
4294,1H,391
4294,13C,340
4294,15N,79
4295,1H,615
4295,15N,101
4296,1H,387
4296,13C,244
4296,15N,72
4297,1H,631
4297,13C,453
4297,15N,112
4298,1H,213
4299,1H,692
4299,13C,240
4299,15N,127
4300,1H,718
4300,13C,139
4300,15N,242
4301,1H,763
4301,13C,408
4301,15N,156
4302,1H,664
4302,13C,519
4302,15N,114
4303,1H,276
4304,1H,685
4304,13C,372
4304,15N,121
4305,1H,532
4305,13C,248
4305,15N,96
4306,1H,114
4306,13C,119
4306,15N,114
4307,1H,742
4307,13C,401
4307,15N,168
4308,1H,618
4308,15N,111
4309,1H,369
4309,13C,338
4309,15N,171
4310,1H,967
4310,13C,577
4310,15N,144
4311,1H,1381
4311,13C,1307
4311,15N,403
4312,1H,608
4312,13C,382
4312,15N,107
4313,1H,818
4313,13C,591
4313,15N,162
4314,1H,401
4315,1H,95
4315,13C,320
4315,15N,95
4316,1H,463
4316,13C,269
4316,15N,85
4317,1H,448
4317,13C,303
4317,15N,85
4318,1H,933
4318,13C,788
4318,15N,193
4321,1H,1025
4321,13C,668
4321,15N,175
4323,1H,168
4323,13C,495
4323,15N,168
4324,1H,361
4324,15N,69
4326,1H,498
4326,13C,312
4326,15N,83
4327,1H,715
4327,13C,539
4327,15N,122
4328,1H,516
4328,13C,332
4328,15N,111
4329,1H,344
4329,13C,343
4329,15N,164
4330,1H,785
4330,13C,107
4330,15N,209
4331,1H,98
4331,13C,198
4331,15N,98
4332,1H,232
4332,15N,118
4333,1H,591
4333,13C,330
4333,15N,116
4334,1H,873
4334,13C,567
4334,15N,148
4335,1H,815
4335,13C,627
4335,15N,181
4336,1H,700
4336,13C,413
4336,15N,129
4337,1H,119
4337,15N,119
4338,1H,119
4338,15N,119
4339,1H,604
4339,13C,408
4339,15N,112
4341,1H,117
4341,13C,381
4341,15N,117
4342,1H,721
4342,13C,485
4342,15N,125
4343,1H,545
4343,13C,520
4343,15N,172
4344,1H,359
4344,15N,74
4345,1H,861
4345,13C,648
4345,15N,138
4346,1H,255
4346,13C,193
4346,15N,24
4347,1H,242
4348,1H,330
4348,13C,281
4348,15N,77
4349,1H,385
4349,13C,564
4349,15N,195
4350,1H,551
4350,15N,189
4351,1H,151
4352,1H,460
4352,13C,420
4352,15N,156
4353,1H,360
4353,13C,344
4353,15N,101
4354,1H,472
4354,13C,1198
4354,15N,330
4355,1H,391
4355,13C,266
4355,15N,68
4356,1H,515
4356,13C,482
4356,15N,173
4357,1H,55
4357,13C,55
4357,15N,55
4358,1H,72
4358,13C,71
4358,15N,72
4359,1H,74
4359,13C,71
4359,15N,74
4360,1H,882
4360,13C,561
4360,15N,153
4361,1H,123
4361,13C,80
4361,31P,7
4362,1H,131
4362,13C,96
4362,31P,7
4363,1H,285
4363,113Cd,7
4364,1H,254
4364,13C,252
4364,15N,142
4367,1H,277
4367,13C,813
4367,15N,277
4368,1H,487
4368,13C,265
4368,15N,76
4369,1H,363
4369,13C,172
4369,15N,72
4370,1H,707
4370,15N,143
4371,1H,719
4371,13C,470
4371,15N,223
4372,1H,109
4373,1H,577
4373,13C,231
4373,15N,99
4374,1H,555
4374,13C,389
4374,15N,96
4375,1H,379
4375,13C,313
4375,15N,71
4376,1H,1077
4376,13C,785
4376,15N,183
4377,1H,266
4378,1H,893
4378,13C,721
4378,15N,182
4379,1H,667
4379,13C,354
4379,15N,126
4380,1H,658
4380,13C,444
4380,15N,133
4381,1H,589
4381,13C,445
4381,15N,92
4382,1H,391
4382,13C,246
4382,15N,68
4383,1H,509
4384,1H,1261
4384,13C,1067
4384,15N,241
4385,1H,451
4385,13C,340
4385,15N,85
4386,1H,932
4386,13C,666
4386,15N,159
4387,1H,146
4388,1H,191
4388,13C,579
4388,15N,191
4389,1H,346
4389,13C,357
4389,15N,173
4391,1H,347
4391,13C,182
4391,15N,66
4392,1H,100
4393,1H,298
4393,13C,301
4393,15N,149
4394,1H,527
4394,13C,256
4394,15N,92
4395,1H,563
4395,13C,410
4395,15N,93
4396,1H,463
4396,13C,22
4396,15N,85
4397,1H,428
4397,13C,257
4397,15N,91
4398,1H,92
4399,1H,64
4400,1H,219
4401,1H,444
4401,13C,324
4401,15N,88
4402,1H,1193
4402,13C,600
4402,15N,246
4403,1H,484
4403,13C,366
4403,15N,81
4404,1H,161
4405,1H,506
4405,13C,363
4405,15N,92
4406,1H,49
4407,1H,767
4407,13C,452
4407,15N,125
4408,1H,34
4409,1H,154
4410,1H,173
4411,1H,196
4411,15N,90
4412,1H,157
4413,1H,393
4413,13C,205
4413,15N,74
4414,1H,546
4415,1H,179
4415,31P,22
4416,1H,179
4416,31P,22
4417,1H,766
4417,13C,565
4417,15N,152
4418,1H,373
4419,1H,370
4420,1H,64
4421,1H,613
4421,13C,316
4421,15N,103
4422,1H,308
4423,1H,263
4423,15N,36
4424,1H,311
4424,13C,190
4424,15N,58
4425,1H,449
4425,13C,267
4425,15N,82
4426,1H,441
4426,13C,269
4426,15N,83
4427,1H,219
4428,1H,391
4428,15N,69
4429,1H,635
4429,15N,120
4430,1H,551
4430,13C,296
4430,15N,94
4431,1H,640
4431,13C,241
4431,15N,151
4432,1H,198
4433,1H,217
4434,1H,834
4434,13C,441
4434,15N,160
4435,1H,687
4436,1H,714
4437,1H,557
4437,13C,339
4437,15N,105
4438,1H,637
4438,13C,301
4438,15N,124
4443,1H,135
4444,1H,517
4444,13C,349
4444,15N,111
4445,1H,907
4445,13C,289
4445,15N,158
4446,1H,615
4447,1H,338
4447,13C,494
4447,15N,161
4448,1H,858
4448,13C,612
4448,15N,162
4449,1H,771
4449,13C,259
4449,15N,140
4450,1H,454
4450,13C,274
4450,15N,85
4451,1H,509
4451,13C,379
4451,15N,93
4452,1H,558
4452,15N,120
4453,1H,377
4453,13C,291
4453,15N,68
4454,1H,132
4454,15N,31
4455,1H,517
4455,13C,375
4455,15N,97
4456,1H,131
4457,1H,332
4457,13C,321
4457,15N,167
4458,1H,545
4459,1H,548
4460,1H,543
4460,13C,277
4460,15N,104
4461,1H,126
4462,1H,257
4463,1H,494
4463,13C,217
4463,15N,110
4464,1H,51
4465,1H,245
4465,15N,123
4466,1H,694
4466,15N,121
4467,1H,231
4467,13C,319
4467,15N,109
4468,1H,51
4469,1H,46
4470,1H,310
4470,13C,186
4470,15N,63
4471,1H,597
4471,13C,448
4471,15N,106
4472,1H,658
4472,13C,405
4472,15N,123
4473,1H,247
4473,13C,156
4473,15N,41
4475,1H,226
4475,13C,122
4475,15N,41
4476,1H,189
4477,1H,189
4478,1H,406
4478,13C,176
4478,15N,80
4481,1H,224
4481,13C,117
4483,1H,72
4486,1H,536
4486,13C,335
4486,15N,121
4487,1H,296
4488,1H,156
4490,1H,58
4491,1H,616
4491,13C,501
4491,15N,124
4492,1H,645
4492,13C,558
4492,15N,185
4493,1H,466
4493,13C,273
4493,15N,84
4494,1H,424
4494,15N,76
4496,1H,579
4496,13C,416
4496,15N,101
4497,1H,867
4497,13C,683
4497,15N,153
4498,1H,289
4498,13C,110
4498,15N,55
4500,1H,155
4503,1H,73
4503,13C,37
4506,1H,163
4507,1H,136
4509,1H,206
4510,1H,365
4510,15N,72
4514,1H,200
4514,13C,69
4514,15N,40
4516,1H,444
4516,13C,208
4516,15N,89
4519,1H,721
4519,13C,515
4519,15N,131
4524,1H,355
4524,15N,69
4526,13C,242
4527,1H,671
4527,13C,392
4527,15N,112
4528,1H,600
4528,13C,363
4528,15N,113
4536,1H,183
4540,1H,359
4540,15N,66
4541,1H,211
4542,1H,192
4547,1H,162
4547,31P,16
4550,1H,79
4552,1H,228
4553,1H,1166
4553,13C,690
4553,15N,191
4554,1H,147
4554,13C,449
4554,15N,147
4555,1H,231
4555,31P,26
4556,1H,129
4556,31P,14
4557,1H,151
4558,1H,436
4558,13C,432
4558,15N,123
4559,1H,230
4559,15N,42
4560,1H,602
4560,13C,458
4560,15N,111
4561,1H,210
4561,13C,101
4562,1H,709
4562,13C,407
4565,1H,803
4565,13C,610
4565,15N,144
4566,1H,470
4566,13C,415
4566,15N,106
4567,1H,466
4567,13C,463
4567,15N,130
4568,1H,286
4568,13C,429
4568,15N,149
4570,1H,259
4571,1H,328
4571,13C,243
4571,15N,54
4572,1H,400
4572,13C,244
4572,15N,72
4573,1H,109
4573,13C,302
4573,15N,109
4574,1H,590
4574,13C,391
4574,15N,109
4575,1H,564
4575,13C,583
4575,15N,202
4576,1H,98
4577,1H,904
4577,13C,712
4577,15N,173
4578,1H,441
4578,13C,351
4578,15N,88
4579,1H,501
4579,13C,366
4579,15N,98
4580,1H,223
4580,13C,217
4580,15N,224
4581,1H,402
4581,15N,70
4583,1H,388
4583,13C,251
4583,15N,83
4584,1H,327
4584,15N,62
4585,1H,142
4587,1H,264
4588,1H,245
4588,15N,51
4589,1H,431
4589,15N,86
4590,1H,395
4590,13C,252
4590,15N,76
4591,1H,181
4592,1H,156
4593,1H,464
4593,13C,252
4593,15N,80
4595,1H,127
4596,1H,142
4597,1H,146
4598,1H,127
4599,1H,831
4599,13C,657
4599,15N,153
4600,1H,287
4600,13C,110
4600,15N,54
4601,1H,98
4601,13C,1
4601,15N,1
4602,1H,464
4602,15N,70
4603,1H,474
4603,13C,349
4603,15N,88
4604,1H,96
4604,13C,76
4607,1H,113
4609,1H,55
4610,1H,29
4612,1H,58
4614,1H,54
4615,1H,181
4616,1H,275
4617,13C,268
4618,1H,98
4619,1H,346
4619,13C,184
4619,15N,62
4620,1H,668
4620,13C,355
4620,15N,125
4621,1H,425
4621,13C,327
4621,15N,80
4622,1H,308
4622,13C,190
4622,15N,64
4623,1H,427
4623,15N,97
4628,1H,579
4633,1H,526
4636,1H,868
4636,13C,539
4636,15N,171
4637,1H,311
4637,13C,119
4637,15N,58
4638,1H,522
4638,15N,102
4639,1H,325
4640,1H,226
4641,1H,809
4641,13C,593
4641,15N,162
4642,1H,245
4643,1H,161
4644,1H,181
4644,15N,32
4645,1H,180
4646,1H,136
4646,31P,17
4647,1H,195
4648,1H,967
4648,13C,615
4648,15N,188
4649,1H,529
4649,13C,477
4649,15N,121
4650,1H,191
4651,1H,142
4652,1H,223
4653,1H,133
4654,1H,176
4655,1H,137
4656,1H,166
4661,1H,511
4661,13C,141
4661,15N,90
4663,1H,473
4663,13C,273
4663,15N,84
4664,1H,465
4664,13C,419
4664,15N,138
4666,1H,433
4666,13C,247
4666,15N,80
4667,1H,37
4667,13C,19
4668,1H,837
4668,13C,637
4668,15N,151
4669,1H,283
4670,1H,540
4670,13C,393
4670,15N,103
4671,1H,853
4671,13C,581
4671,15N,155
4673,1H,765
4674,1H,376
4674,13C,242
4674,15N,61
4675,1H,529
4675,13C,494
4675,15N,139
4676,1H,294
4676,13C,445
4676,15N,147
4677,1H,422
4677,13C,300
4677,15N,81
4678,1H,466
4678,13C,269
4678,15N,70
4679,1H,776
4679,13C,635
4679,15N,140
4680,1H,333
4680,13C,219
4680,15N,61
4681,1H,1461
4681,13C,548
4681,15N,328
4682,1H,1324
4682,13C,544
4682,15N,304
4683,1H,925
4683,13C,624
4683,15N,161
4684,1H,155
4685,1H,187
4686,1H,367
4687,1H,80
4688,1H,578
4688,13C,343
4688,15N,111
4689,1H,502
4689,13C,402
4689,15N,245
4692,1H,239
4692,31P,21
4694,1H,83
4695,1H,147
4695,13C,282
4695,15N,147
4696,1H,222
4697,1H,582
4697,13C,291
4697,15N,122
4698,1H,221
4698,13C,224
4698,15N,108
4699,1H,116
4700,1H,1275
4700,13C,741
4700,15N,224
4701,1H,579
4701,13C,260
4701,15N,120
4702,1H,99
4703,1H,441
4704,1H,177
4704,13C,341
4704,15N,177
4705,1H,172
4705,13C,332
4705,15N,172
4706,1H,808
4706,13C,484
4706,15N,155
4707,1H,110
4707,13C,350
4707,15N,110
4708,1H,108
4708,13C,227
4708,15N,108
4709,1H,113
4709,13C,353
4709,15N,113
4710,1H,97
4710,13C,222
4710,15N,97
4711,1H,96
4711,13C,101
4711,15N,96
4712,1H,673
4712,13C,530
4712,15N,132
4713,1H,194
4714,1H,221
4715,1H,199
4716,1H,567
4716,13C,361
4716,15N,154
4717,1H,767
4717,13C,611
4717,15N,136
4718,1H,131
4718,13C,333
4718,15N,123
4719,1H,624
4719,13C,483
4719,15N,124
4720,1H,605
4720,13C,509
4720,15N,162
4721,1H,507
4721,13C,256
4721,15N,87
4722,1H,974
4722,13C,694
4722,15N,168
4723,1H,83
4723,13C,47
4724,1H,190
4724,13C,86
4725,1H,106
4725,13C,41
4725,113Cd,3
4726,1H,425
4726,13C,245
4726,15N,79
4727,1H,537
4727,13C,269
4727,15N,83
4728,1H,456
4729,1H,831
4729,13C,404
4729,15N,170
4731,1H,378
4731,13C,255
4731,15N,97
4732,1H,391
4733,1H,191
4734,1H,405
4734,13C,46
4734,15N,80
4735,1H,317
4735,13C,453
4735,15N,150
4736,1H,668
4736,13C,355
4736,15N,126
4737,1H,787
4737,13C,474
4737,15N,136
4739,1H,478
4739,15N,80
4740,1H,283
4740,13C,127
4740,15N,68
4741,1H,1222
4742,1H,245
4742,15N,51
4743,1H,399
4744,1H,376
4745,1H,164
4746,1H,123
4746,13C,80
4746,31P,7
4747,1H,175
4747,13C,114
4747,15N,20
4748,1H,1015
4748,15N,100
4749,1H,274
4750,1H,214
4751,1H,601
4751,15N,127
4752,1H,420
4752,13C,309
4752,15N,76
4753,1H,131
4753,13C,96
4753,31P,7
4754,1H,158
4754,113Cd,3
4755,1H,144
4757,1H,261
4757,13C,137
4757,15N,44
4758,1H,364
4758,13C,254
4758,15N,86
4759,1H,89
4759,13C,92
4759,15N,89
4760,1H,213
4761,1H,603
4761,15N,130
4765,1H,160
4765,13C,474
4765,15N,159
4766,1H,591
4766,13C,528
4766,15N,165
4767,1H,108
4767,13C,303
4768,1H,349
4768,13C,179
4768,15N,92
4769,1H,287
4769,13C,133
4769,15N,76
4770,1H,138
4770,13C,258
4770,15N,138
4771,1H,493
4771,13C,390
4771,15N,91
4772,1H,85
4772,13C,290
4772,15N,85
4773,1H,138
4773,13C,406
4773,15N,138
4774,1H,487
4775,1H,986
4775,13C,601
4775,15N,192
4776,1H,250
4776,13C,368
4776,15N,117
4777,1H,598
4777,13C,422
4777,15N,107
4778,1H,140
4778,13C,253
4778,15N,140
4779,1H,585
4779,13C,477
4779,15N,105
4780,1H,134
4780,13C,106
4781,1H,436
4781,13C,272
4781,15N,58
4782,1H,585
4782,13C,404
4782,15N,125
4784,1H,329
4784,15N,63
4785,1H,115
4785,13C,228
4785,15N,115
4786,1H,559
4786,13C,467
4786,15N,117
4787,1H,584
4787,13C,358
4787,15N,96
4788,1H,585
4788,13C,286
4788,15N,93
4789,1H,452
4789,13C,354
4789,15N,103
4790,1H,703
4790,13C,354
4790,15N,110
4791,1H,772
4791,13C,577
4791,15N,143
4792,1H,370
4792,13C,321
4792,15N,89
4793,1H,549
4793,13C,422
4793,15N,108
4794,1H,352
4794,13C,215
4794,15N,105
4795,1H,296
4795,13C,201
4795,15N,94
4796,1H,506
4796,13C,435
4796,15N,122
4797,1H,972
4797,13C,681
4797,15N,176
4798,1H,381
4798,13C,355
4798,15N,114
4799,1H,142
4800,1H,51
4801,1H,28
4802,1H,123
4802,13C,168
4802,15N,62
4803,1H,492
4803,13C,373
4803,15N,88
4804,1H,492
4804,13C,373
4804,15N,88
4805,1H,79
4805,13C,69
4805,15N,76
4806,1H,116
4806,13C,90
4806,15N,76
4807,1H,117
4807,13C,89
4807,15N,76
4808,1H,402
4808,13C,212
4808,15N,78
4809,1H,402
4809,13C,211
4809,15N,78
4810,1H,78
4810,13C,67
4810,15N,75
4811,1H,217
4811,15N,115
4812,1H,815
4813,1H,501
4813,13C,169
4813,15N,66
4814,1H,894
4814,13C,324
4814,15N,159
4815,1H,369
4816,1H,224
4816,13C,39
4816,15N,23
4816,31P,22
4817,1H,432
4817,13C,253
4817,15N,72
4818,1H,752
4818,13C,500
4818,15N,160
4819,1H,471
4819,13C,379
4819,15N,73
4820,1H,203
4820,13C,37
4821,1H,782
4821,13C,559
4821,15N,140
4825,1H,660
4825,13C,490
4825,15N,112
4827,1H,552
4827,13C,274
4827,15N,102
4828,1H,546
4828,13C,275
4828,15N,103
4829,1H,540
4829,13C,298
4829,15N,105
4830,1H,872
4830,15N,165
4831,13C,364
4831,15N,147
4832,1H,327
4833,1H,495
4833,13C,376
4833,15N,97
4834,1H,610
4834,13C,509
4834,15N,166
4835,1H,78
4836,1H,414
4836,13C,615
4836,15N,206
4837,1H,749
4838,1H,405
4839,1H,576
4839,13C,433
4839,15N,106
4840,1H,702
4840,13C,333
4840,15N,178
4841,1H,706
4841,13C,439
4841,15N,114
4842,1H,189
4843,1H,572
4843,13C,452
4843,15N,111
4844,1H,198
4844,13C,612
4844,15N,198
4845,1H,63
4846,1H,66
4847,1H,72
4848,1H,1206
4848,13C,906
4848,15N,218
4849,1H,835
4849,13C,623
4849,15N,155
4850,1H,486
4850,15N,81
4851,1H,796
4851,13C,457
4851,15N,146
4852,1H,466
4852,15N,73
4853,1H,352
4854,1H,1090
4854,13C,867
4854,15N,195
4855,1H,355
4856,1H,734
4856,13C,402
4856,15N,170
4857,1H,725
4857,13C,513
4857,15N,134
4858,1H,584
4858,13C,309
4858,15N,100
4859,1H,210
4860,1H,522
4860,13C,436
4860,15N,118
4862,1H,228
4863,1H,495
4863,13C,252
4863,15N,95
4864,1H,46
4864,13C,96
4864,15N,46
4865,1H,45
4865,13C,85
4865,15N,46
4866,1H,128
4866,13C,244
4866,15N,128
4867,1H,1144
4867,13C,628
4867,15N,192
4868,1H,347
4869,1H,480
4869,13C,249
4869,15N,83
4870,1H,567
4870,13C,435
4870,15N,108
4871,1H,649
4871,13C,581
4871,15N,161
4872,1H,386
4873,1H,343
4873,15N,54
4874,1H,102
4874,13C,296
4874,15N,102
4875,1H,326
4876,1H,260
4876,13C,244
4876,15N,125
4877,1H,337
4878,1H,615
4878,13C,328
4878,15N,95
4879,1H,818
4879,13C,642
4879,15N,147
4880,1H,667
4880,13C,497
4880,15N,119
4881,1H,636
4881,13C,517
4881,15N,186
4882,1H,242
4883,1H,126
4883,15N,126
4884,1H,372
4884,13C,202
4884,15N,67
4885,1H,119
4885,13C,356
4885,15N,119
4886,1H,496
4886,15N,146
4887,1H,126
4887,15N,126
4888,1H,70
4888,15N,70
4889,1H,70
4889,15N,70
4890,1H,366
4891,1H,331
4892,1H,351
4892,13C,244
4892,15N,85
4893,1H,662
4893,13C,494
4893,15N,111
4894,1H,682
4894,13C,345
4894,15N,93
4894,31P,4
4895,1H,411
4895,13C,254
4895,15N,69
4896,1H,413
4896,13C,344
4896,15N,118
4897,1H,184
4897,13C,569
4897,15N,184
4898,1H,542
4898,13C,383
4898,15N,109
4898,31P,2
4899,1H,313
4899,13C,188
4899,15N,61
4900,1H,441
4900,15N,97
4901,1H,607
4901,13C,316
4901,15N,108
4902,1H,551
4902,13C,403
4902,15N,96
4905,1H,583
4905,13C,322
4905,15N,104
4906,1H,274
4906,13C,180
4906,15N,54
4907,1H,289
4908,1H,350
4908,13C,312
4908,15N,95
4909,1H,694
4909,13C,275
4909,15N,124
4910,1H,632
4910,15N,51
4911,1H,540
4911,13C,259
4911,15N,97
4912,1H,524
4912,13C,248
4912,15N,96
4913,1H,410
4913,13C,337
4913,15N,104
4914,1H,436
4915,1H,655
4915,13C,504
4915,15N,126
4916,1H,134
4917,1H,902
4918,1H,502
4918,15N,124
4919,1H,776
4919,13C,251
4919,15N,129
4920,1H,720
4920,13C,224
4920,15N,127
4921,1H,153
4922,1H,290
4922,13C,270
4922,15N,92
4923,1H,228
4924,1H,212
4925,1H,478
4925,13C,85
4925,15N,90
4926,1H,408
4926,15N,123
4927,1H,524
4927,13C,423
4927,15N,116
4928,1H,298
4928,13C,202
4928,15N,49
4929,1H,325
4929,13C,403
4929,15N,110
4930,1H,344
4930,15N,59
4931,1H,516
4931,13C,259
4931,15N,89
4932,1H,511
4933,1H,344
4933,15N,59
4934,1H,204
4934,13C,95
4934,15N,37
4935,1H,587
4935,13C,425
4935,15N,90
4936,1H,140
4936,13C,407
4936,15N,140
4937,1H,121
4938,1H,821
4938,13C,590
4938,15N,154
4939,1H,186
4939,15N,34
4940,1H,562
4940,13C,386
4940,15N,101
4941,1H,526
4941,13C,288
4941,15N,86
4942,1H,668
4942,13C,491
4942,15N,116
4943,1H,916
4944,1H,244
4944,13C,358
4944,15N,122
4945,1H,759
4945,13C,502
4945,15N,126
4946,1H,524
4947,1H,505
4948,1H,467
4950,1H,322
4951,1H,348
4952,1H,431
4952,13C,283
4952,15N,87
4953,1H,512
4953,13C,416
4953,15N,105
4954,1H,535
4954,13C,397
4954,15N,105
4955,1H,623
4955,13C,482
4955,15N,114
4956,1H,643
4956,13C,144
4956,15N,155
4957,1H,541
4957,13C,413
4957,15N,91
4958,1H,405
4958,13C,308
4958,15N,86
4959,1H,768
4959,13C,606
4959,15N,142
4960,1H,419
4961,1H,491
4961,13C,479
4961,15N,123
4963,1H,387
4963,13C,281
4963,15N,76
4964,1H,659
4964,13C,496
4964,15N,118
4965,1H,747
4965,13C,635
4965,15N,146
4966,1H,366
4966,13C,59
4967,1H,96
4967,13C,204
4967,15N,95
4968,1H,318
4968,13C,119
4968,15N,52
4969,1H,731
4969,13C,360
4969,15N,140
4971,1H,144
4971,13C,54
4972,1H,486
4972,13C,354
4972,15N,91
4973,1H,580
4973,13C,384
4973,15N,109
4974,1H,389
4974,13C,269
4974,15N,69
4975,1H,7
4975,13C,6
4976,1H,237
4977,1H,357
4977,15N,61
4978,1H,484
4978,13C,548
4978,15N,193
4979,1H,243
4979,13C,51
4980,1H,614
4980,15N,129
4981,1H,538
4981,13C,389
4981,15N,88
4982,1H,522
4982,13C,404
4982,15N,103
4983,1H,293
4983,13C,1182
4983,15N,293
4984,1H,722
4984,13C,628
4984,15N,146
4985,1H,870
4985,13C,663
4985,15N,166
4986,1H,335
4986,13C,1021
4986,15N,335
4987,1H,341
4987,13C,1043
4987,15N,341
4988,1H,249
4989,1H,449
4989,13C,259
4989,15N,84
4990,1H,257
4991,1H,382
4991,13C,144
4991,15N,78
4992,1H,504
4992,13C,373
4992,15N,102
4993,1H,97
4994,1H,438
4994,13C,217
4994,15N,74
4995,1H,232
4995,13C,160
4995,15N,41
4996,1H,442
4996,13C,324
4996,15N,81
4997,1H,456
4997,13C,109
4998,1H,365
4998,13C,291
4998,15N,76
4999,1H,598
4999,13C,437
4999,15N,101
5000,1H,539
5000,13C,300
5000,15N,112
5003,1H,356
5003,13C,428
5003,15N,105
5004,1H,649
5004,13C,504
5004,15N,108
5005,1H,348
5005,13C,418
5005,15N,104
5006,1H,387
5007,1H,177
5007,13C,107
5007,15N,16
5008,1H,85
5008,13C,266
5008,15N,85
5009,1H,710
5009,13C,524
5009,15N,120
5010,1H,991
5010,13C,725
5010,15N,178
5011,1H,715
5011,13C,23
5011,15N,156
5012,1H,380
5012,15N,75
5013,1H,617
5013,13C,492
5013,15N,118
5014,1H,587
5014,13C,480
5014,15N,140
5018,1H,471
5018,13C,431
5018,15N,98
5019,1H,244
5019,13C,466
5019,15N,154
5020,1H,12
5020,13C,19
5021,1H,12
5021,13C,20
5022,1H,447
5022,13C,290
5022,15N,106
5023,1H,10
5024,1H,262
5025,1H,309
5025,15N,15
5026,1H,636
5027,1H,515
5027,13C,392
5027,15N,94
5028,1H,186
5029,1H,332
5030,1H,444
5030,13C,361
5030,15N,119
5031,1H,773
5031,13C,596
5031,15N,147
5032,1H,75
5032,13C,147
5032,15N,75
5033,1H,243
5034,1H,122
5036,1H,420
5036,15N,76
5037,1H,125
5038,1H,888
5038,13C,479
5038,15N,150
5039,1H,149
5040,1H,550
5040,13C,492
5040,15N,148
5041,1H,393
5041,13C,310
5041,15N,82
5042,1H,515
5042,13C,295
5042,15N,90
5043,1H,347
5044,1H,607
5044,13C,324
5044,15N,111
5046,1H,89
5047,1H,565
5047,15N,108
5048,1H,833
5048,15N,149
5049,1H,574
5049,13C,573
5049,15N,183
5050,1H,387
5051,1H,875
5051,13C,309
5051,15N,175
5052,1H,339
5053,1H,438
5053,13C,174
5053,15N,85
5054,1H,1044
5054,13C,752
5054,15N,177
5055,1H,550
5055,13C,397
5055,15N,112
5056,1H,333
5056,13C,237
5056,15N,68
5057,1H,212
5058,1H,722
5058,13C,527
5058,15N,105
5059,1H,280
5059,13C,126
5059,15N,59
5060,1H,363
5060,13C,253
5060,15N,81
5061,1H,674
5061,13C,463
5061,15N,118
5062,1H,190
5062,13C,569
5062,15N,191
5064,1H,345
5064,13C,343
5064,15N,91
5065,1H,296
5065,13C,231
5065,15N,56
5066,1H,191
5066,15N,35
5067,1H,429
5067,13C,265
5067,15N,80
5068,1H,670
5069,1H,489
5070,1H,548
5070,13C,368
5070,15N,101
5071,1H,379
5071,13C,228
5071,15N,74
5072,1H,868
5072,13C,564
5072,15N,160
5073,1H,318
5073,13C,190
5073,15N,62
5074,1H,293
5075,1H,540
5075,13C,388
5075,15N,110
5076,1H,107
5076,13C,60
5076,15N,42
5077,1H,453
5077,13C,374
5077,15N,83
5078,1H,430
5078,13C,345
5078,15N,85
5081,1H,375
5081,13C,504
5081,15N,173
5082,1H,139
5083,1H,810
5083,15N,152
5084,1H,406
5084,15N,101
5085,1H,555
5085,13C,182
5085,15N,107
5086,1H,442
5087,1H,24
5088,1H,338
5089,1H,22
5090,1H,156
5090,13C,505
5090,15N,156
5091,1H,418
5092,1H,284
5093,1H,599
5093,13C,442
5093,15N,108
5094,1H,626
5094,15N,116
5096,1H,182
5097,1H,352
5098,1H,205
5099,1H,392
5099,13C,327
5099,15N,113
5100,1H,1142
5100,13C,344
5100,15N,115
5101,1H,322
5101,13C,174
5101,15N,49
5102,1H,763
5102,13C,342
5102,15N,343
5103,1H,448
5103,13C,324
5103,15N,91
5104,1H,611
5104,13C,418
5104,15N,103
5105,1H,385
5105,13C,209
5105,15N,66
5106,1H,414
5106,13C,305
5106,15N,68
5107,1H,541
5107,13C,421
5107,15N,98
5108,1H,72
5109,1H,73
5110,1H,74
5111,1H,74
5112,1H,138
5113,1H,136
5114,1H,143
5115,1H,537
5115,13C,444
5115,15N,103
5116,1H,91
5116,13C,173
